2023-08-07 22:48:37,379 [1] INFO  Info - 数据插入成功！
2023-08-13 18:55:59,864 [1] INFO  n2nmc.View.Pagey.Page3 - 13/Aug/2023 18:55:59 [edge_utils.c:2527] [OK] edge <<< ================ >>> supernode
2023-08-13 18:56:00,122 [1] INFO  N2Nmc.View.room - [{"_tag": "TNGl", "_type": "row", "community": "wwwwwww", "ip4addr": "172.16.249.244/24", "purgeable": 0, "macaddr": "00:FF:2D:89:17:6E", "sockaddr": "27.186.157.56:26660", "proto": "UDP", "desc": "wlzx-win10-pc", "last_seen": 1691924148}]
2023-08-13 18:56:02,602 [1] INFO  n2nmc.View.Pagey.Page2 - 已关闭房间 {0} 个
2023-08-13 18:56:02,605 [1] INFO  n2nmc.View.Pagey.Page2 - 在运行
2023-08-13 18:56:02,609 [1] INFO  n2nmc.View.Pagey.Page2 - edge, 2300
2023-08-13 19:36:34,682 [1] INFO  n2nmc.View.Pagey.Page2 - D:\n2n\project\N2Nmc\N2Nmc\bin\x64\Release\net6.0-windows\edge\edge.exe -c wwwwwww -k 123456
2023-08-13 19:36:34,984 [1] INFO  n2nmc.View.Pagey.Page3 - 13/Aug/2023 19:36:34 [edge_utils.c:3168] adding supernode = 14.29.239.175:7777
2023-08-13 19:36:34,985 [1] INFO  n2nmc.View.Pagey.Page3 - 13/Aug/2023 19:36:34 [edge.c:1028] WARNING: switching to AES as key was provided
2023-08-13 19:36:34,986 [1] INFO  n2nmc.View.Pagey.Page3 - 13/Aug/2023 19:36:34 [edge.c:1068] starting n2n edge 3.1.1-71-g9618512-dirty-r1255 x64_static Jan 31 2023 16:38:26
2023-08-13 19:36:34,987 [1] INFO  n2nmc.View.Pagey.Page3 - 13/Aug/2023 19:36:34 [edge.c:1074] using compression: none.
2023-08-13 19:36:34,988 [1] INFO  n2nmc.View.Pagey.Page3 - 13/Aug/2023 19:36:34 [edge.c:1075] using AES cipher.
2023-08-13 19:36:34,988 [1] INFO  n2nmc.View.Pagey.Page3 - 13/Aug/2023 19:36:34 [edge_utils.c:392] number of supernodes in the list: 1
2023-08-13 19:36:34,988 [1] INFO  n2nmc.View.Pagey.Page3 - 13/Aug/2023 19:36:34 [edge_utils.c:394] supernode 0 => 14.29.239.175:7777
2023-08-13 19:36:34,989 [1] INFO  n2nmc.View.Pagey.Page3 - 13/Aug/2023 19:36:34 [edge_utils.c:483] successfully created resolver thread
2023-08-13 19:36:34,989 [1] INFO  n2nmc.View.Pagey.Page3 - 13/Aug/2023 19:36:34 [edge.c:1105] automatically assign IP address by supernode
2023-08-13 19:36:34,989 [1] INFO  n2nmc.View.Pagey.Page3 - 13/Aug/2023 19:36:34 [edge.c:1177] send REGISTER_SUPER to supernode [14.29.239.175:7777] asking for IP address
2023-08-13 19:36:35,028 [1] INFO  n2nmc.View.Pagey.Page3 - 13/Aug/2023 19:36:35 [edge.c:1188] received REGISTER_SUPER_ACK from supernode for IP address asignment
2023-08-13 19:36:35,622 [1] INFO  n2nmc.View.Pagey.Page3 - 确定。
2023-08-13 19:36:35,652 [1] INFO  n2nmc.View.Pagey.Page3 - Open device [name={2D89176E-3000-43FE-944E-A0B0E6CAC934}][ip=172.16.249.244][ifName=本地连接][MTU=1290][mac=00:FF:2D:89:17:6E]
2023-08-13 19:36:35,652 [1] INFO  n2nmc.View.Pagey.Page3 - 13/Aug/2023 19:36:35 [edge.c:1214] created local tap device IP: 172.16.249.244, Mask: 255.255.255.0, MAC: 00:FF:2D:89:17:6E
2023-08-13 19:36:35,653 [1] INFO  n2nmc.View.Pagey.Page3 - 13/Aug/2023 19:36:35 [edge.c:1307] edge started
2023-08-13 19:36:35,660 [1] INFO  n2nmc.View.Pagey.Page3 - 13/Aug/2023 19:36:35 [edge_utils.c:1159] successfully joined multicast group 224.0.0.68:1968
2023-08-13 19:36:35,703 [1] INFO  n2nmc.View.Pagey.Page3 - 13/Aug/2023 19:36:35 [edge_utils.c:2527] [OK] edge <<< ================ >>> supernode
2023-08-13 19:36:36,936 [1] INFO  N2Nmc.View.room - [{"_tag": "0SNn", "_type": "row", "community": "wwwwwww", "ip4addr": "172.16.249.244/24", "purgeable": 0, "macaddr": "00:FF:2D:89:17:6E", "sockaddr": "27.186.157.56:26640", "proto": "UDP", "desc": "wlzx-win10-pc", "last_seen": 1691926584}]
2023-08-13 19:36:40,661 [1] INFO  n2nmc.View.Pagey.Page2 - 已关闭房间 {0} 个
2023-08-13 19:36:40,665 [1] INFO  n2nmc.View.Pagey.Page2 - 在运行
2023-08-13 19:36:40,669 [1] INFO  n2nmc.View.Pagey.Page2 - edge, 10960
2023-08-13 19:36:42,338 [1] INFO  n2nmc.View.Pagey.Page2 - 已关闭房间 {0} 个
2023-08-13 19:36:42,345 [1] INFO  n2nmc.View.Pagey.Page2 - 不在运行
2023-08-14 14:52:37,514 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx, p: 
2023-08-14 14:52:37,553 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx, p: 
2023-08-14 14:52:37,554 [1] INFO  n2nmc.View.Pagey.Page1 - user: hyj945123, p: 
2023-08-14 14:52:37,554 [1] INFO  n2nmc.View.Pagey.Page1 - user: hyj945123, p: 
2023-08-14 14:52:37,554 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan123, p: 
2023-08-14 14:52:37,554 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan123, p: 
2023-08-14 14:52:37,554 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan12345, p: 
2023-08-14 14:52:37,554 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan12345, p: 
2023-08-14 14:52:37,554 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan234, p: 
2023-08-14 14:52:37,554 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan234, p: 
2023-08-14 14:52:37,554 [1] INFO  n2nmc.View.Pagey.Page1 - user: qweqwe, p: 
2023-08-14 14:52:37,554 [1] INFO  n2nmc.View.Pagey.Page1 - user: qweqwe, p: 
2023-08-14 14:52:37,554 [1] INFO  n2nmc.View.Pagey.Page1 - user: hkn, p: 
2023-08-14 14:52:37,554 [1] INFO  n2nmc.View.Pagey.Page1 - user: hkn, p: 
2023-08-14 14:52:37,554 [1] INFO  n2nmc.View.Pagey.Page1 - user: ggsgs, p: 
2023-08-14 14:52:37,555 [1] INFO  n2nmc.View.Pagey.Page1 - user: ggsgs, p: 
2023-08-14 14:52:37,555 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-14 14:52:37,555 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-14 14:52:37,555 [1] INFO  n2nmc.View.Pagey.Page1 - user: qwe, p: 
2023-08-14 14:52:37,555 [1] INFO  n2nmc.View.Pagey.Page1 - user: qwe, p: 
2023-08-14 14:52:37,555 [1] INFO  n2nmc.View.Pagey.Page1 - user: wang, p: 
2023-08-14 14:52:37,555 [1] INFO  n2nmc.View.Pagey.Page1 - user: wang, p: 
2023-08-14 14:52:37,555 [1] INFO  n2nmc.View.Pagey.Page1 - user: ccxczc, p: 
2023-08-14 14:52:37,555 [1] INFO  n2nmc.View.Pagey.Page1 - user: ccxczc, p: 
2023-08-14 14:52:37,555 [1] INFO  n2nmc.View.Pagey.Page1 - user: oopkk, p: 
2023-08-14 14:52:37,555 [1] INFO  n2nmc.View.Pagey.Page1 - user: oopkk, p: 
2023-08-14 14:52:37,555 [1] INFO  n2nmc.View.Pagey.Page1 - user: hhh, p: 
2023-08-14 14:52:37,555 [1] INFO  n2nmc.View.Pagey.Page1 - user: hhh, p: 
2023-08-14 14:52:37,555 [1] INFO  n2nmc.View.Pagey.Page1 - user: xjcdsb, p: 
2023-08-14 14:52:37,555 [1] INFO  n2nmc.View.Pagey.Page1 - user: xjcdsb, p: 
2023-08-14 14:52:42,327 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx, p: 
2023-08-14 14:52:42,327 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx, p: 
2023-08-14 14:52:42,327 [1] INFO  n2nmc.View.Pagey.Page1 - user: hyj945123, p: 
2023-08-14 14:52:42,327 [1] INFO  n2nmc.View.Pagey.Page1 - user: hyj945123, p: 
2023-08-14 14:52:42,327 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan123, p: 
2023-08-14 14:52:42,327 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan123, p: 
2023-08-14 14:52:42,328 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan12345, p: 
2023-08-14 14:52:42,328 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan12345, p: 
2023-08-14 14:52:42,328 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan234, p: 
2023-08-14 14:52:42,328 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan234, p: 
2023-08-14 14:52:42,328 [1] INFO  n2nmc.View.Pagey.Page1 - user: qweqwe, p: 
2023-08-14 14:52:42,328 [1] INFO  n2nmc.View.Pagey.Page1 - user: qweqwe, p: 
2023-08-14 14:52:42,328 [1] INFO  n2nmc.View.Pagey.Page1 - user: hkn, p: 
2023-08-14 14:52:42,328 [1] INFO  n2nmc.View.Pagey.Page1 - user: hkn, p: 
2023-08-14 14:52:42,328 [1] INFO  n2nmc.View.Pagey.Page1 - user: ggsgs, p: 
2023-08-14 14:52:42,328 [1] INFO  n2nmc.View.Pagey.Page1 - user: ggsgs, p: 
2023-08-14 14:52:42,328 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-14 14:52:42,328 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-14 14:52:42,328 [1] INFO  n2nmc.View.Pagey.Page1 - user: qwe, p: 
2023-08-14 14:52:42,328 [1] INFO  n2nmc.View.Pagey.Page1 - user: qwe, p: 
2023-08-14 14:52:42,328 [1] INFO  n2nmc.View.Pagey.Page1 - user: wang, p: 
2023-08-14 14:52:42,328 [1] INFO  n2nmc.View.Pagey.Page1 - user: wang, p: 
2023-08-14 14:52:42,328 [1] INFO  n2nmc.View.Pagey.Page1 - user: ccxczc, p: 
2023-08-14 14:52:42,328 [1] INFO  n2nmc.View.Pagey.Page1 - user: ccxczc, p: 
2023-08-14 14:52:42,328 [1] INFO  n2nmc.View.Pagey.Page1 - user: oopkk, p: 
2023-08-14 14:52:42,329 [1] INFO  n2nmc.View.Pagey.Page1 - user: oopkk, p: 
2023-08-14 14:52:42,329 [1] INFO  n2nmc.View.Pagey.Page1 - user: hhh, p: 
2023-08-14 14:52:42,329 [1] INFO  n2nmc.View.Pagey.Page1 - user: hhh, p: 
2023-08-14 14:52:42,329 [1] INFO  n2nmc.View.Pagey.Page1 - user: xjcdsb, p: 
2023-08-14 14:52:42,329 [1] INFO  n2nmc.View.Pagey.Page1 - user: xjcdsb, p: 
2023-08-14 14:52:45,334 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx, p: 
2023-08-14 14:52:45,334 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx, p: 
2023-08-14 14:52:45,334 [1] INFO  n2nmc.View.Pagey.Page1 - user: hyj945123, p: 
2023-08-14 14:52:45,334 [1] INFO  n2nmc.View.Pagey.Page1 - user: hyj945123, p: 
2023-08-14 14:52:45,334 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan123, p: 
2023-08-14 14:52:45,334 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan123, p: 
2023-08-14 14:52:45,335 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan12345, p: 
2023-08-14 14:52:45,335 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan12345, p: 
2023-08-14 14:52:45,335 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan234, p: 
2023-08-14 14:52:45,335 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan234, p: 
2023-08-14 14:52:45,335 [1] INFO  n2nmc.View.Pagey.Page1 - user: qweqwe, p: 
2023-08-14 14:52:45,335 [1] INFO  n2nmc.View.Pagey.Page1 - user: qweqwe, p: 
2023-08-14 14:52:45,335 [1] INFO  n2nmc.View.Pagey.Page1 - user: hkn, p: 
2023-08-14 14:52:45,335 [1] INFO  n2nmc.View.Pagey.Page1 - user: hkn, p: 
2023-08-14 14:52:45,335 [1] INFO  n2nmc.View.Pagey.Page1 - user: ggsgs, p: 
2023-08-14 14:52:45,335 [1] INFO  n2nmc.View.Pagey.Page1 - user: ggsgs, p: 
2023-08-14 14:52:45,335 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-14 14:52:45,335 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-14 14:52:45,335 [1] INFO  n2nmc.View.Pagey.Page1 - user: qwe, p: 
2023-08-14 14:52:45,335 [1] INFO  n2nmc.View.Pagey.Page1 - user: qwe, p: 
2023-08-14 14:52:45,335 [1] INFO  n2nmc.View.Pagey.Page1 - user: wang, p: 
2023-08-14 14:52:45,335 [1] INFO  n2nmc.View.Pagey.Page1 - user: wang, p: 
2023-08-14 14:52:45,335 [1] INFO  n2nmc.View.Pagey.Page1 - user: ccxczc, p: 
2023-08-14 14:52:45,335 [1] INFO  n2nmc.View.Pagey.Page1 - user: ccxczc, p: 
2023-08-14 14:52:45,335 [1] INFO  n2nmc.View.Pagey.Page1 - user: oopkk, p: 
2023-08-14 14:52:45,335 [1] INFO  n2nmc.View.Pagey.Page1 - user: oopkk, p: 
2023-08-14 14:52:45,335 [1] INFO  n2nmc.View.Pagey.Page1 - user: hhh, p: 
2023-08-14 14:52:45,335 [1] INFO  n2nmc.View.Pagey.Page1 - user: hhh, p: 
2023-08-14 14:52:45,335 [1] INFO  n2nmc.View.Pagey.Page1 - user: xjcdsb, p: 
2023-08-14 14:52:45,335 [1] INFO  n2nmc.View.Pagey.Page1 - user: xjcdsb, p: 
2023-08-14 14:52:51,911 [1] INFO  n2nmc.View.Pagey.Page3 - 14/Aug/2023 14:52:51 [edge_utils.c:3168] adding supernode = 14.29.239.175:7777
2023-08-14 14:52:51,912 [1] INFO  n2nmc.View.Pagey.Page3 - 14/Aug/2023 14:52:51 [edge.c:1028] WARNING: switching to AES as key was provided
2023-08-14 14:52:51,913 [1] INFO  n2nmc.View.Pagey.Page3 - 14/Aug/2023 14:52:51 [edge.c:1068] starting n2n edge 3.1.1-71-g9618512-dirty-r1255 x64_static Jan 31 2023 16:38:26
2023-08-14 14:52:51,913 [1] INFO  n2nmc.View.Pagey.Page3 - 14/Aug/2023 14:52:51 [edge.c:1074] using compression: none.
2023-08-14 14:52:51,913 [1] INFO  n2nmc.View.Pagey.Page3 - 14/Aug/2023 14:52:51 [edge.c:1075] using AES cipher.
2023-08-14 14:52:51,916 [1] INFO  n2nmc.View.Pagey.Page3 - 14/Aug/2023 14:52:51 [edge_utils.c:392] number of supernodes in the list: 1
2023-08-14 14:52:51,917 [1] INFO  n2nmc.View.Pagey.Page3 - 14/Aug/2023 14:52:51 [edge_utils.c:394] supernode 0 => 14.29.239.175:7777
2023-08-14 14:52:51,918 [1] INFO  n2nmc.View.Pagey.Page3 - 14/Aug/2023 14:52:51 [edge_utils.c:483] successfully created resolver thread
2023-08-14 14:52:51,919 [1] INFO  n2nmc.View.Pagey.Page3 - 14/Aug/2023 14:52:51 [edge.c:1105] automatically assign IP address by supernode
2023-08-14 14:52:51,919 [1] INFO  n2nmc.View.Pagey.Page3 - 14/Aug/2023 14:52:51 [edge.c:1177] send REGISTER_SUPER to supernode [14.29.239.175:7777] asking for IP address
2023-08-14 14:52:51,970 [1] INFO  n2nmc.View.Pagey.Page3 - 14/Aug/2023 14:52:51 [edge.c:1188] received REGISTER_SUPER_ACK from supernode for IP address asignment
2023-08-14 14:52:52,813 [1] INFO  n2nmc.View.Pagey.Page3 - 确定。
2023-08-14 14:52:52,869 [1] INFO  n2nmc.View.Pagey.Page3 - Open device [name={2D89176E-3000-43FE-944E-A0B0E6CAC934}][ip=172.18.134.244][ifName=本地连接][MTU=1290][mac=00:FF:2D:89:17:6E]
2023-08-14 14:52:52,869 [1] INFO  n2nmc.View.Pagey.Page3 - 14/Aug/2023 14:52:52 [edge.c:1214] created local tap device IP: 172.18.134.244, Mask: 255.255.255.0, MAC: 00:FF:2D:89:17:6E
2023-08-14 14:52:52,870 [1] INFO  n2nmc.View.Pagey.Page3 - 14/Aug/2023 14:52:52 [edge.c:1307] edge started
2023-08-14 14:52:52,877 [1] INFO  n2nmc.View.Pagey.Page3 - 14/Aug/2023 14:52:52 [edge_utils.c:1159] successfully joined multicast group 224.0.0.68:1968
2023-08-14 14:52:52,936 [1] INFO  n2nmc.View.Pagey.Page3 - 14/Aug/2023 14:52:52 [edge_utils.c:2527] [OK] edge <<< ================ >>> supernode
2023-08-14 14:53:00,932 [1] INFO  N2Nmc.View.room - [{"_tag": "B306", "_type": "row", "community": "wlzx", "ip4addr": "172.18.134.244/24", "purgeable": 0, "macaddr": "00:FF:2D:89:17:6E", "sockaddr": "27.186.157.56:27874", "proto": "UDP", "desc": "wlzx-win10-pc", "last_seen": 1691995971}]
2023-08-14 14:53:11,124 [1] INFO  n2nmc.View.Pagey.Page2 - 已关闭房间 {0} 个
2023-08-14 14:53:11,138 [1] INFO  n2nmc.View.Pagey.Page2 - 在运行
2023-08-14 14:53:11,153 [1] INFO  n2nmc.View.Pagey.Page2 - edge, 21076
2023-08-14 14:53:11,872 [1] INFO  n2nmc.View.Pagey.Page1 - D:\n2n\project\N2Nmc\N2Nmc\bin\x64\Release\net6.0-windows\edge\edge.exe -c wlzx -k 123456 -l 14.29.239.175:7777
2023-08-14 14:53:13,301 [1] INFO  n2nmc.View.Pagey.Page3 - 14/Aug/2023 14:53:13 [edge_utils.c:3168] adding supernode = 14.29.239.175:7777
2023-08-14 14:53:13,302 [1] INFO  n2nmc.View.Pagey.Page3 - 14/Aug/2023 14:53:13 [edge.c:1028] WARNING: switching to AES as key was provided
2023-08-14 14:53:13,302 [1] INFO  n2nmc.View.Pagey.Page3 - 14/Aug/2023 14:53:13 [edge.c:1068] starting n2n edge 3.1.1-71-g9618512-dirty-r1255 x64_static Jan 31 2023 16:38:26
2023-08-14 14:53:13,302 [1] INFO  n2nmc.View.Pagey.Page3 - 14/Aug/2023 14:53:13 [edge.c:1074] using compression: none.
2023-08-14 14:53:13,303 [1] INFO  n2nmc.View.Pagey.Page3 - 14/Aug/2023 14:53:13 [edge.c:1075] using AES cipher.
2023-08-14 14:53:13,308 [1] INFO  n2nmc.View.Pagey.Page3 - 14/Aug/2023 14:53:13 [edge_utils.c:392] number of supernodes in the list: 1
2023-08-14 14:53:13,308 [1] INFO  n2nmc.View.Pagey.Page3 - 14/Aug/2023 14:53:13 [edge_utils.c:394] supernode 0 => 14.29.239.175:7777
2023-08-14 14:53:13,308 [1] INFO  n2nmc.View.Pagey.Page3 - 14/Aug/2023 14:53:13 [edge_utils.c:483] successfully created resolver thread
2023-08-14 14:53:13,308 [1] INFO  n2nmc.View.Pagey.Page3 - 14/Aug/2023 14:53:13 [edge.c:1105] automatically assign IP address by supernode
2023-08-14 14:53:13,309 [1] INFO  n2nmc.View.Pagey.Page3 - 14/Aug/2023 14:53:13 [edge.c:1177] send REGISTER_SUPER to supernode [14.29.239.175:7777] asking for IP address
2023-08-14 14:53:13,352 [1] INFO  n2nmc.View.Pagey.Page3 - 14/Aug/2023 14:53:13 [edge.c:1188] received REGISTER_SUPER_ACK from supernode for IP address asignment
2023-08-14 14:53:14,358 [1] INFO  n2nmc.View.Pagey.Page3 - 确定。
2023-08-14 14:53:14,375 [1] INFO  n2nmc.View.Pagey.Page3 - Open device [name={2D89176E-3000-43FE-944E-A0B0E6CAC934}][ip=172.18.134.243][ifName=本地连接][MTU=1290][mac=00:FF:2D:89:17:6E]
2023-08-14 14:53:14,375 [1] INFO  n2nmc.View.Pagey.Page3 - 14/Aug/2023 14:53:14 [edge.c:1214] created local tap device IP: 172.18.134.243, Mask: 255.255.255.0, MAC: 00:FF:2D:89:17:6E
2023-08-14 14:53:14,375 [1] INFO  n2nmc.View.Pagey.Page3 - 14/Aug/2023 14:53:14 [edge.c:1307] edge started
2023-08-14 14:53:14,393 [1] INFO  n2nmc.View.Pagey.Page3 - 14/Aug/2023 14:53:14 [edge_utils.c:1159] successfully joined multicast group 224.0.0.68:1968
2023-08-14 14:53:14,440 [1] INFO  n2nmc.View.Pagey.Page3 - 14/Aug/2023 14:53:14 [edge_utils.c:2527] [OK] edge <<< ================ >>> supernode
2023-08-14 14:53:15,306 [1] INFO  N2Nmc.View.room - [{"_tag": "wj01", "_type": "row", "community": "wlzx", "ip4addr": "172.18.134.244/24", "purgeable": 0, "macaddr": "00:FF:2D:89:17:6E", "sockaddr": "27.186.157.56:27891", "proto": "UDP", "desc": "wlzx-win10-pc", "last_seen": 1691995993}]
2023-08-14 14:53:22,835 [1] INFO  n2nmc.View.Pagey.Page2 - 已关闭房间 {0} 个
2023-08-14 14:53:22,843 [1] INFO  n2nmc.View.Pagey.Page2 - 在运行
2023-08-14 14:53:22,851 [1] INFO  n2nmc.View.Pagey.Page2 - edge, 21736
2023-08-14 14:53:24,011 [1] INFO  n2nmc.View.Pagey.Page1 - D:\n2n\project\N2Nmc\N2Nmc\bin\x64\Release\net6.0-windows\edge\edge.exe -c wlzx -k 123456 -l 14.29.239.175:7777
2023-08-14 14:53:24,309 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx, p: 
2023-08-14 14:53:24,309 [1] INFO  n2nmc.View.Pagey.Page1 - user: wlzx, p: 
2023-08-14 14:53:24,309 [1] INFO  n2nmc.View.Pagey.Page1 - user: hyj945123, p: 
2023-08-14 14:53:24,309 [1] INFO  n2nmc.View.Pagey.Page1 - user: hyj945123, p: 
2023-08-14 14:53:24,309 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan123, p: 
2023-08-14 14:53:24,309 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan123, p: 
2023-08-14 14:53:24,309 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan12345, p: 
2023-08-14 14:53:24,309 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan12345, p: 
2023-08-14 14:53:24,309 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan234, p: 
2023-08-14 14:53:24,309 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan234, p: 
2023-08-14 14:53:24,309 [1] INFO  n2nmc.View.Pagey.Page1 - user: qweqwe, p: 
2023-08-14 14:53:24,309 [1] INFO  n2nmc.View.Pagey.Page1 - user: qweqwe, p: 
2023-08-14 14:53:24,309 [1] INFO  n2nmc.View.Pagey.Page1 - user: hkn, p: 
2023-08-14 14:53:24,309 [1] INFO  n2nmc.View.Pagey.Page1 - user: hkn, p: 
2023-08-14 14:53:24,309 [1] INFO  n2nmc.View.Pagey.Page1 - user: ggsgs, p: 
2023-08-14 14:53:24,309 [1] INFO  n2nmc.View.Pagey.Page1 - user: ggsgs, p: 
2023-08-14 14:53:24,309 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-14 14:53:24,309 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-14 14:53:24,309 [1] INFO  n2nmc.View.Pagey.Page1 - user: qwe, p: 
2023-08-14 14:53:24,309 [1] INFO  n2nmc.View.Pagey.Page1 - user: qwe, p: 
2023-08-14 14:53:24,309 [1] INFO  n2nmc.View.Pagey.Page1 - user: wang, p: 
2023-08-14 14:53:24,309 [1] INFO  n2nmc.View.Pagey.Page1 - user: wang, p: 
2023-08-14 14:53:24,309 [1] INFO  n2nmc.View.Pagey.Page1 - user: ccxczc, p: 
2023-08-14 14:53:24,309 [1] INFO  n2nmc.View.Pagey.Page1 - user: ccxczc, p: 
2023-08-14 14:53:24,309 [1] INFO  n2nmc.View.Pagey.Page1 - user: oopkk, p: 
2023-08-14 14:53:24,309 [1] INFO  n2nmc.View.Pagey.Page1 - user: oopkk, p: 
2023-08-14 14:53:24,309 [1] INFO  n2nmc.View.Pagey.Page1 - user: hhh, p: 
2023-08-14 14:53:24,309 [1] INFO  n2nmc.View.Pagey.Page1 - user: hhh, p: 
2023-08-14 14:53:24,309 [1] INFO  n2nmc.View.Pagey.Page1 - user: xjcdsb, p: 
2023-08-14 14:53:24,309 [1] INFO  n2nmc.View.Pagey.Page1 - user: xjcdsb, p: 
2023-08-14 14:53:25,549 [1] INFO  n2nmc.View.Pagey.Page3 - 14/Aug/2023 14:53:25 [edge_utils.c:3168] adding supernode = 14.29.239.175:7777
2023-08-14 14:53:25,549 [1] INFO  n2nmc.View.Pagey.Page3 - 14/Aug/2023 14:53:25 [edge.c:1028] WARNING: switching to AES as key was provided
2023-08-14 14:53:25,549 [1] INFO  n2nmc.View.Pagey.Page3 - 14/Aug/2023 14:53:25 [edge.c:1068] starting n2n edge 3.1.1-71-g9618512-dirty-r1255 x64_static Jan 31 2023 16:38:26
2023-08-14 14:53:25,550 [1] INFO  n2nmc.View.Pagey.Page3 - 14/Aug/2023 14:53:25 [edge.c:1074] using compression: none.
2023-08-14 14:53:25,550 [1] INFO  n2nmc.View.Pagey.Page3 - 14/Aug/2023 14:53:25 [edge.c:1075] using AES cipher.
2023-08-14 14:53:25,555 [1] INFO  n2nmc.View.Pagey.Page3 - 14/Aug/2023 14:53:25 [edge_utils.c:392] number of supernodes in the list: 1
2023-08-14 14:53:25,555 [1] INFO  n2nmc.View.Pagey.Page3 - 14/Aug/2023 14:53:25 [edge_utils.c:394] supernode 0 => 14.29.239.175:7777
2023-08-14 14:53:25,557 [1] INFO  n2nmc.View.Pagey.Page3 - 14/Aug/2023 14:53:25 [edge_utils.c:483] successfully created resolver thread
2023-08-14 14:53:25,557 [1] INFO  n2nmc.View.Pagey.Page3 - 14/Aug/2023 14:53:25 [edge.c:1105] automatically assign IP address by supernode
2023-08-14 14:53:25,558 [1] INFO  n2nmc.View.Pagey.Page3 - 14/Aug/2023 14:53:25 [edge.c:1177] send REGISTER_SUPER to supernode [14.29.239.175:7777] asking for IP address
2023-08-14 14:53:25,597 [1] INFO  n2nmc.View.Pagey.Page3 - 14/Aug/2023 14:53:25 [edge.c:1188] received REGISTER_SUPER_ACK from supernode for IP address asignment
2023-08-14 14:53:26,203 [1] INFO  n2nmc.View.Pagey.Page3 - 确定。
2023-08-14 14:53:26,228 [1] INFO  n2nmc.View.Pagey.Page3 - Open device [name={2D89176E-3000-43FE-944E-A0B0E6CAC934}][ip=172.18.134.243][ifName=本地连接][MTU=1290][mac=00:FF:2D:89:17:6E]
2023-08-14 14:53:26,228 [1] INFO  n2nmc.View.Pagey.Page3 - 14/Aug/2023 14:53:26 [edge.c:1214] created local tap device IP: 172.18.134.243, Mask: 255.255.255.0, MAC: 00:FF:2D:89:17:6E
2023-08-14 14:53:26,228 [1] INFO  n2nmc.View.Pagey.Page3 - 14/Aug/2023 14:53:26 [edge.c:1307] edge started
2023-08-14 14:53:26,233 [1] INFO  n2nmc.View.Pagey.Page3 - 14/Aug/2023 14:53:26 [edge_utils.c:1159] successfully joined multicast group 224.0.0.68:1968
2023-08-14 14:53:26,276 [1] INFO  n2nmc.View.Pagey.Page3 - 14/Aug/2023 14:53:26 [edge_utils.c:2527] [OK] edge <<< ================ >>> supernode
2023-08-14 14:53:26,538 [1] INFO  N2Nmc.View.room - [{"_tag": "Q9yA", "_type": "row", "community": "wlzx", "ip4addr": "172.18.134.244/24", "purgeable": 0, "macaddr": "00:FF:2D:89:17:6E", "sockaddr": "27.186.157.56:27904", "proto": "UDP", "desc": "wlzx-win10-pc", "last_seen": 1691996005}]
